Timestamp,Teilbereich der Ausbildung,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Fachbereich,Kommentar,Fachbegriff,Inhalt,Definition,Erläuterung,Praxisbeispiel,Verwandte Themen,Kommentar/Bemerkung,Skizze,Lernfrage,Skizze,Antwortmöglichkeit 1 (bitte hier immer die richtige Antwort),Begründung 1,Antwortmöglichkeit 2,Begründung 2,Antwortmöglichkeit 3,Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Lernfrage,Skizze,Antwort 1,Antwort 2,Antwort 3,Antwort 4,Antwort 5,Antwort 6,Antwort 7,Antwort 8,Begründung,Beispiel-Rechnung ,Skizze,Antwortmöglichkeit 1 (bitte hier immer die richtige Lösung),Begründung 1,Antwortmöglichkeit 2,Begründung 2,Antwortmöglichkeit 3,Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Lernfrage,Skizze,Antwortmöglichkeit 1 (bitte richtige Wahl),Begründung 1,Antwortmöglichkeit 2 (bitte richtige Wahl),Begründung 2,"Antwortmöglichkeit 3 (falls richtig, am Anfang der Antwort mit ""R:"" beginnen)",Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Skizze,Auswahl 1,Zugehörig zu Auswahl 1,Auswahl 2,Zugehörig zu Auswahl 2,Auswahl 3,Zugehörig zu Auswahl 3,Auswahl 4,Zugehörig zu Auswahl 4,Auswahl 5,Zugehörig zu Auswahl 5,Begründung,Kommentar
02/02/2020 19:27:26,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Parallaxenfehler,Artikel/Definition/Beispiel,"Ein Beobachtungsfehler, der entsteht, wenn man zwei hintereinander liegende Gegenstände betrachtet und dabei den Ausgangspunkt ändert.",Dies passiert durch das verändern des Blickwinkels zum Beispiel. Ein Parallaxenfehler führt zu einer Messabweichung.,Bei schrägem Ablesen eines Wertes bei einem analogen Messschiebers.,"Zufällige Messabweichung
Messen
Anzeigende Messgeräte",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 19:31:56,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Toleranzen,Artikel/Definition/Beispiel,Eine Toleranz gibt die maximal erlaubten Abweichungen eines Maßes an.,,,"Allgemeintoleranzen
ISO-Toleranzen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 19:38:41,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Messmittelfähigkeit,Artikel/Definition/Beispiel,"Die Messmittelfähigkeit sagt aus, ob ein Messmittel in der Lage ist eine Toleranz zu messen.","Die Messmittelfähigkeit ist erreicht, wenn ein Messmittel eine Messunsicherheit von höchstens 10% der zu messenden Toleranz hat.","Ein Maß soll überprüft werden, dafür muss gesorgt werden, dass das Messmittel dies auch gewährleisten kann.","Messunsicherheit
Skalenteilungswert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 19:46:02,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Kalibrieren,Artikel/Definition/Beispiel,"Ein Verfahren, wo ermittelt wird ob Messabweichungen eines Messgerätes innerhalb der festgelegten Grenzen liegt und erst dann wieder freigegeben wird wenn sie es tun. ",,"Durch das Verwenden von ein Messmittel kann es nach einer Zeit zu Abweichung kommen, durch Belastung etc. Je nach Wichtigkeit und Gebrauch wird ein Messmittel dann nach einem bestimmten Intervall kalibriert.","Eichen
Einstellen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 19:48:58,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Eichen,Artikel/Definition/Beispiel,Eine Prüfung und Stempelung einer Eichbehörde.,"Fertigungsmessgeräte sind nicht eichpflichtig, Waagen z.B. sind es aber schon.",Die Waage an Flughafen muss nach einem bestimmten Zeitintervall geeicht werden.,"Kalibrieren
Einstellen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 19:50:37,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Einstellen,Artikel/Definition/Beispiel,Die Anzeige eines Messgeräts auf einen bestimmten Wert stellen. ,,"Soll an vielen Werkstücken eine Länge von 30mm überprüft werden, könnte man einen elektrischen Messschieber mit einem Endmaß auf 30mm ""einstellen"" und dann nur noch die Abweichungen angezeigt bekommen.","Kalibrieren
Eichen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 19:53:28,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Nennmaß,Artikel/Definition/Beispiel,Das in Zeichnung genannte Maß.,In bildlichen Darstellungen ist das Nennmaß auch die Nulllinie.,,"Obere Abmaß
Unteres Abmaß
Toleranzfeld
Höchstmaß
Mindestmaß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:02:15,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Obere Abmaß,Artikel/Definition/Beispiel,Die positive Abweichung von dem Nennmaß. ,,,"Nennmaß
Unteres Abmaß
Toleranzfeld
Höchstmaß
Mindestmaß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:03:44,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Unteres Abmaß,Artikel/Definition/Beispiel,Die negative Abweichung von dem Nennmaß. ,,,"Toleranzfeld
Höchstmaß
Mindestmaß
Nennmaß
Obere Abmaß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:08:45,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Toleranzfeld ,Artikel/Definition/Beispiel,Der Bereich zwischen dem oberen Abmaß und dem unteren Abmaß.,"Das Toleranzfeld kann man auch errechnen, wenn man das Höchstmaß von dem Mindestmaß subtrahiert. ",,"Höchstmaß
Mindestmaß
Nennmaß
Obere Abmaß
Unteres Abmaß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:11:21,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Höchstmaß,Artikel/Definition/Beispiel,Das höchst erlaubte Maß einer tolerierten Bohrung oder Welle.,,,"Mindestmaß
Nennmaß
Obere Abmaß
Unteres Abmaß
Toleranzfeld",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:12:23,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Mindestmaß,Artikel/Definition/Beispiel,Das kleinste erlaubte Maß einer tolerierten Bohrung oder Welle.,,,"Nennmaß
Obere Abmaß
Unteres Abmaß
Toleranzfeld
Höchstmaß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:19:34,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Allgemeintoleranzen,Artikel/Definition/Beispiel,"Festgelegte Toleranzen für Längenmaße, Winkel, Form und Lage. ",Die Größe der Toleranzen hängt von der Toleranzklasse und dem Nennmaß ab.,,"ISO-Toleranzen
Toleranzen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:28:56,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1 ,,,,,,,,,,,,,,,,,,Prüfplan,Artikel/Definition/Beispiel,"Ein Plan, der vorgibt was, wann und wo zu prüfen ist. ","In einem Prüfplan wird festgelegt, was geprüft werden soll, mit welchem Prüfmittel geprüft werden muss, welchen Umfang die Prüfung betragen soll, welche Prüfmethode verwendet werden soll, den Prüfzeitpunkt und wie alles anschliessend dokumentiert werden soll. ","Nach einer Fertigung sollen funktionsrelevante Maße überprüft werden um sicherzustellen, dass diese eingehalten wurden.","Qualität
Qualitätssicherung
Qualitätsplanung
Prüfen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:31:42,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Urformen,Artikel/Definition/Beispiel,"Ein Fertigungsverfahren, wo ein Werkstück aus einem formlosem Stoff geschaffen wird.",,Das Gießen gehört zum Urformen. ,"Umformen
Fügen
Beschichten
Ändern der Stoffeigenschaft
Trennen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:33:05,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Umformen,Artikel/Definition/Beispiel,"Ein Fertigungsverfahre, wo die Form eines festen Werkstückes durch plastisches Verformen geändert wird. ",,Biegen an einer Kantbank gehört zum Umformen.,"Urformen
Fügen
Beschichten
Ändern der Stoffeigenschaft
Trennen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:35:40,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Fügen,Artikel/Definition/Beispiel,"Ein Fertigungsverfahren, wo mehrere Teile lösbar oder unlösbar verbunden werden. ","Fügen kann man in formschlüssiges, kraftschlüssiges, stoffschlüssiges und vorgespannt formschlüssiges Fügen einteilen. ","Fügen kann Schweißen, Verschrauben oder Kleben sein.","Formschlüssiges Fügen
Kraftschlüssiges Fügen
Stoffschlüssiges Fügen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:37:45,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Beschichten,Artikel/Definition/Beispiel,"Ein Fertigungsverfahren, wo ein formloser Stoff auf einem Werkstück beschichtet wird.",,Das Lackieren eines Autos gehört zum Beschichten.,"Urformen
Umformen
Fügen
Trennen
Ändern der Stoffeigenschaft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:40:01,Fertigen von Bauelementen mit handgeführten Werkzeugen,Fertigungstechnik 1,,,,,,,,,,,,,,,,,,Ändern der Stoffeigenschaft,Artikel/Definition/Beispiel,"Ein Fertigungsverfahren, wo die Eigenschaft eines Stoffes durch Umlagern, Einbringen oder Aussondern von Stoffteilchen geändert wird. ",,"Härten ist ein Verfahren, wo man die Stoffeigenschaften ändert.","Urformen
Umformen
Fügen
Beschichten
Trennen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:51:30,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Legierung ,Artikel/Definition/Beispiel,"Das Endprodukt von zwei zusammengeschmolzenen Elementen, wovon eins mindestens ein Metall ist. ","Eine Legierung hat oft bessere Eigenschaften, als ein Metall alleine. Die meisten Metalle sind ohne Legierungselemente schlecht zu verwenden. ","Messing ist eine Legierung, die aus Kupfer und Zink besteht.","Rohstoff
Halbzeuge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 20:55:38,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Rohstoff,Artikel/Definition/Beispiel,"Erze, Erdöl, Erdgas oder Minerale, die überwiegend aus der Erdkruste gewonnen wurden. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 21:00:11,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Halbzeuge,Artikel/Definition/Beispiel,Ein vorgefertigtes Werkstück in der einfachsten Form.,Die Formen und Maße der Halbzeuge sind genormt. ,"Halbzeuge sind z.B Rohre, Wellen und Bleche.",Legierungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 21:04:33,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Physikalische Eigenschaften ,Artikel/Definition/Beispiel,Es beschreibt die Eigenschaften eines Werkstoffes. ,Die Eigenschaften sind unabhängig von der Form des Werkstoffes. Sie werden durch physikalische Größen angegeben. ,,"Dichte
Schmelzpunkt
Elektrische Leitfähigkeit
Thermische Längenausdehnung
Wärmeleitfähigkeit
Mechanisch-technologische- Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 21:05:32,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Dichte,Artikel/Definition/Beispiel,Die vorhandene Masse auf ein bestimmtes Volumen. ,,,"Schmelzpunkt
Elektrische Leitfähigkeit
Thermische Längenausdehnung
Wärmeleitfähigkeit
Mechanisch-technologische-Eigenschaften
Physikalische Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 21:06:48,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Schmelzpunkt,Artikel/Definition/Beispiel,"Der Schmelzpunkt ist die Temperatur, wenn der Werkstoff anfängt zu schmelzen. ",,,"Physikalische Eigenschaften
Dichte
Elektrische Leitfähigkeit
Thermische Längenausdehnung
Wärmeleitfähigkeit
Mechanisch-technologisch-Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 21:10:48,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Elektrische Leitfähigkeit,Artikel/Definition/Beispiel,Beschreibt die Fähigkeit einen elektrischen Strom zu leiten.,Die Werte werden in Prozent angeben und als Vergleich zur Leitfähigkeit von Kupfer. Die Einheit dafür ist Siemens pro Meter (S/m).,,"Physikalische Eigenschaften
Dichte
Schmelzpunkt
Thermische Längenausdehnung
Wärmeleitfähigkeit
Mechanisch-technologische-Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2020 21:22:54,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Thermische Längenausdehnung,Artikel/Definition/Beispiel,Eine Ausdehnung eines Werkstoffes bei steigender Temperatur. ,Die thermische Längenausdehnung wird mit einem Koeffizienten angegeben. Der Wert besagt die Längenänderung eines 1 m langen Körpers pro einem Grad Celcius. ,,"Wärmeleitfähigkeit
Physikalische Eigenschaften
Dichte
Schmelzpunkt
Elektrische Leitfähigkeit
Mechanisch-technologische-Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 01:18:05,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Wärmeleitfähigkeit,Artikel/Definition/Beispiel,"Ein Maß, wie fähig ein Stoff ist Wärmeenergie in sich zu leiten. ",Stoffe mit niedrigen Leitfähigkeiten werden zur Wärmedämmung verwendet.,,"Physikalische Eigenschaften
Dichte
Schmelzpunkt
Elektrische Leitfähigkeit
Thermische Längenausdehnung
Mechanisch-technologische-Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 01:32:06,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Mechanisch-technologische Eigenschaften,Artikel/Definition/Beispiel,Das Verhalten eines Werkstoffes unter der Wirkung von Kräften. ,"Mechanisch-technologische Eigenschaft sind Eigenschaften die beschreiben wie sich ein Werkstoff bei Einwirkung von Kräften verhält. Bei Einwirkungen von Kräften kann sich der Werkstoff elastisch, plastisch oder elastisch-plastisch verformen. Werkstoffe können zäh oder spröde sein. Bei der Härte eines Werkstoffes redet man von dem Widerstand den ein Werkstück bei einem eindringen eines Objektes entgegensetzt. ",,"Physikalische Eigenschaften
Dichte
Schmelzpunkt
Elektrische Leitfähigkeit
Thermische Längenausdehnung
Wärmeleitfähigkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 01:41:53,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Zugfestigkeit,Artikel/Definition/Beispiel,"Die größte Zugspannung, die ein Werkstoff aushält, bevor er bricht.","Bei einer Zugbeanspruchung wird geprüft wie viel Kraft maximal in einem Werkstoff herrschen kann, dies nennt man die Zugfestigkeit. Die Zugfestigkeit wird in Newton pro Quadratmillimeter angegeben. Die Fläche ist der Querschnitt des gezogenen Werkstoffes. ",,"Streckgrenze
Dauerfestigkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 01:48:28,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Streckgrenze,Artikel/Definition/Beispiel,Die Kraft die während einer Zugspannung unmittelbar vor Beginn des plastischen Verformens herrscht. ,"Die Streckgrenze ist ein Wert der in Newton pro Fläche des gezogenen Werkstoffes angegeben wird (N/mm²). Sobald die Streckgrenze erreicht ist, verformt sich der Werkstoff plastisch. ",,"Zugfestigkeit
Dauerfestigkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 01:50:48,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Fertigungstechnische Eigenschaften ,Artikel/Definition/Beispiel,Beschreibt die Eignung eines Werkstoffes für verschiedene Fertigungsverfahren. ,,,"Zerspanbarkeit
Schweißbarkeit
Härtbarkeit
Chemisch-technologische Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 01:54:41,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Zerspanbarkeit,Artikel/Definition/Beispiel,"Die Zerspanbarkeit gibt an, ob und bei welchen Bedingungen sich ein Werkstoff gut bearbeiten lässt, bzw. fertigen oder zerspanen.","Ob ein Werkstoff eine gute Zerspanbarkeit besitzt wird anhand der Oberflächengüte, Spanbedingungen und der Spanwerkzeuge bewertet. ",,"Schweißbarkeit
Härtbarkeit
Fertigungstechnische Eigenschaften
Chemisch-technologische-Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 01:58:22,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Schweißbarkeit,Artikel/Definition/Beispiel,"Beschreibt, ob ein Werkstoff für das Schweißen geeignet ist. ","Unlegierte, niedrig legierte Stähle mit niedrigem Kohlenstoffgehalt sind gut schweißbar. Hochlegierte Stähle sind mit Sonderschweißverfahren auch schweißbar.",,"Fertigungstechnische Eigenschaften
Zerspanbarkeit
Härtbarkeit
Chemisch-technologische-Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:01:19,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Härtbarkeit,Artikel/Definition/Beispiel,"Beschreibt die Fähigkeit eines Werkstoffes, um seine Härte oder Festigkeit durch Wärmebehandlung zu verbessern.",,,"Fertigungstechnische Eigenschaften
Zerspanbarkeit
Schweißbarkeit
Chemisch-technologische-Eigenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:07:58,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Chemisch-technologische Eigenschaften,Artikel/Definition/Beispiel,Beschreibt die Stoffveränderung durch Umwelteinflüssen oder aggressiven Stoffen.,Durch Umwelteinflüsse oder aggressiven Stoffen können sich die Eigenschaften eines Werkstoffes verändern. ,,"Fertigungstechnische Eigenschaften
Zerspanbarkeit
Schweißbarkeit
Härtbarkeit
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:09:27,Fertigen von Bauelementen mit handgeführten Werkzeugen,Werkstofftechnik 1,,,,,,,,,,,,,,,,,,Korrosion,Artikel/Definition/Beispiel,"Eine chemische Reaktion eines Werkstoffs mit seiner Umgebung, die eine messbare Veränderung des Werkstoffs bewirkt und zu einer Beeinträchtigung der Funktion eines Bauteils oder System führen kann. 
",,Bei Rost reagiert das Eisen mit Sauerstoff und es entsteht Eisenoxid,Chemisch-technologische-Eigenschaften,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:15:00,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Subjektives Prüfen,Artikel/Definition/Beispiel,Prüfen mit der Sinneswahrnehmung des Prüfers ohne Hilfsgeräte.,,,"Objektives Prüfen
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:16:17,Fertigen von Bauelementen mit handgeführten Werkzeugen,Prüftechnik 1,,,,,,,,,,,,,,,,,,Objektives Prüfen,Artikel/Definition/Beispiel,"Prüfen mit Messgeräten, Prüfgeräten und Hilfsmitteln.",,,"Subjektives Prüfen
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:29:08,Fertigen von Bauelementen mit Maschinen,,Prüftechnik 2,,,,,,,,,,,,,,,,,ISO-Toleranzen,Artikel/Definition/Beispiel,ISO-Toleranzen sind international festgelegte Toleranzen. ,"Bei der ISO-Toleranz wird die Größe der Toleranz und die Lage zur Nulllinie verschlüsselt angegeben, wie z.B. h7. Kleingeschriebene Buchstaben sind für Wellen, großgeschriebene Buchstaben sind für Bohrungen. Der Buchstabe gibt das Grundabmaß an, die Zahl gibt den Toleranzgrad an, bzw. wie groß die Toleranz ist. ",Eine Einheitsbohrung hat eine ISO-Toleranz.,"Grundabmaß
Toleranzgrad
Passungen
Spielpassung
Übergangspassung
Übermaßpassung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:36:11,Fertigen von Bauelementen mit Maschinen,,Prüftechnik 2,,,,,,,,,,,,,,,,,Tastschnittgeräte,Artikel/Definition/Beispiel,Tastschnittgeräte wandeln Tastbewegungen in elektrische Signale um und geben Angaben über eine Oberflächengüte.,"Mit Tastschnittgeräten kann man die Oberflächengüte bestimmen. Damit können Profiltiefe, Wellentiefe und Rautiefe ermittelt werden. ",Bei einer Gleitlagerbuchse muss die Rauheit ermittelt werden. Mit einem Tastschnittgerät kann man dann die Rautiefe ermitteln.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:44:21,Fertigen von Bauelementen mit Maschinen,,Prüftechnik 2,,,,,,,,,,,,,,,,,Grundabmaß,Artikel/Definition/Beispiel,Das Grundabmaß ist das der Nulllinie am nächsten liegende Abmaß.,,,Toleranzgrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 02:47:54,Fertigen von Bauelementen mit Maschinen,,Prüftechnik 2,,,,,,,,,,,,,,,,,Toleranzgrad,Artikel/Definition/Beispiel,"Der Toleranzgrad gibt an wie groß die Toleranz ist, je nach Grad und Nennmaß.",,,"Grundabmaß
ISO-Toleranzen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 03:01:35,Fertigen von Bauelementen mit Maschinen,,Prüftechnik 2,,,,,,,,,,,,,,,,,Passungen,Artikel/Definition/Beispiel,Eine Passung ist der Unterschied eines Maßes zwischen einen Innenteil und einen Außenteil die zusammen gefügt worden. ,"Wenn zwei Bauteile zusammen geführt werden, müssen die Maße an der Fügestelle passen. Wenn ein Spiel zwischen den gefügten Teilen herrschen soll muss das Innenteil kleiner sein als das Außenteil. ",Zwischen einer Welle und dem Innenrings eines Wälzlagers ist eine Passung vorhanden.,"ISO-Toleranzen
Spielpassung
Übergangspassung
Übermaßpassung
Einheitsbohrung
Einheitswelle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2020 03:03:50,Fertigen von Bauelementen mit Maschinen,,Prüftechnik 2,,,,,,,,,,,,,,,,,Spielpassung ,Artikel/Definition/Beispiel,"Bei einer Spielpassung herrscht ein Spiel zwischen den gefügten Teilen, bzw. es ist ""Luft"" zwischen den Flächen. ",,Bei Gleitlagern muss eine Spielpassung vorhanden sein.,"Passungen
Übergangspassung
Übermaßpassung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
